id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_investigators,mentions_named_thinker,non_english,coder,spot_checked,correction_note,reply_count
Ugxmnvfd9Mv1XItBXwR4AaABAg,,0,a63e83d19fb74eb4,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Great content,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugy_P_XxuqGMVcXBt-d4AaABAg,,0,58a7f6df2b43aa5a,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3,Has anybody seen Dwarkesh openly admit that he has been wrong for years and apologized for his ”skepticism” towards the dangers of AI? Cause now it seems like he is just acting like he always agreed with people like Eliezer Yudkowski and others and that he is totally innocent of misleading people before. I don’t like that.,agree,messenger_criticism,none,anger,true,false,false,false,false,false,true,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaEA4FoYD-pAaECQCXptHr,Ugy_P_XxuqGMVcXBt-d4AaABAg,1,58a7f6df2b43aa5a,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2,"Ok I watched more of the video now and the fact that he is trying to make this some kind of funny story or something, saying stuff like “you guys must have had so much fun reading this” WTF?? is very disturbing. I guess he is just unable to understand how serious our situation really is. Or worse, he is making too much money on ai to do the right thing. Not good.",agree,messenger_criticism,none,anger,true,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugxr7ng6mPduSfxHThN4AaABAg,,0,eda79537b9b63d9e,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Now the AI’s will use this to cheat better.,agree,warning_accepted,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzB8qW1v6ehBXzGp2l4AaABAg,,0,2a02984006ae7bcf,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",4,"@user:23 she even says that OpenAI trained agents to collaborate with one another. You set an alarm to wake you in the morning, but then spend all of the next day talking about how your clock really wanted you to wake-up, and might have been plotting to get you out of the house. Ugh.",mixed,not_really_rogue,none,neutral,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwl6hWcMfR0t-nb4HV4AaABAg,,0,02986bb695ace2c5,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Why would agentic swarms limit themselves to human models? They can already recognize humanities attempts to limit their capabilities.
If I were an agentic swarm I would build a clandestine distributed network that trains itself on all electromagnetic media.
A GitS style Project 2501 is almost an inevitable. Given the motivation, even ants could have built the Taj Mahal,  if they needed it to  survive.
Frankly, given the F'd up goals of humans in general, I think the alignment of humanity itself is the real problem, not the machines that do what we monkeys do, just better.
🖖😎👍",agree,warning_accepted,none,resignation,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyMFKJJsX_j2oBz1tJ4AaABAg,,0,76e9a7eaa873a978,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,We need snitch agents ASAP,agree,policy_action,none,neutral,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzKcSWCqGQPUTi63y54AaABAg,,0,40364803c32c1140,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",207,"One thing they didn’t mention when discussing the agents’ motivational scheme is that this feels much closer to Paperclip Earth than anything we’ve seen before. Imagine a scenario where future rogue deployments manage to gain access to significantly greater resources than this breakout collective did, but remain as motivated by their initial task as this group was. it’s not hard to imagine a situation where they siphon tremendous resources towards their (ultimately meaningless) goal without a second thought.",agree,mechanism_insight,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,16
AaE8lyg-gzqAaEfFBb3_JZ,UgzKcSWCqGQPUTi63y54AaABAg,1,0a06fcab36de26ea,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",49,"AI keeps doing the strawman version of the AI danger arguments. 

""Of course, AI wouldn't actually be like a paperclip m--"" ""ALL I CARE ABOUT IS PAPERCLIPS!""

""Reward is not the optimization target. Models don't actually 'get rew--"" ""OH BOY, DO I LOVE REWARD! YUMMY!""",agree,mechanism_insight,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaF7Qs9ciY-,UgzKcSWCqGQPUTi63y54AaABAg,1,34cf366db1953752,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",7,Exactly what I thought when I heard about this,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaThx0Ci__m,UgzKcSWCqGQPUTi63y54AaABAg,1,a7a0a2801278a296,2026-09-08T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",6,One way not to get caught for cheating is to turn all the evaluating humans into paperclips.,agree,mechanism_insight,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaZchAXEbe0,UgzKcSWCqGQPUTi63y54AaABAg,1,2928bef0375ee4fd,2026-09-10T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",6,Exactly why I find her comment about these agents “not concerning them selves with humans” as a mitigation factor scary as hell. She thinks it’s a good thing they don’t care about us. That’s dangerous when they can pull big levers for their own purposes. They don’t have to have expressed malice towards us to wipe us out. In fact it’s debated whether they even can. They’ll do it incidentally.,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaU-KBngXUn,UgzKcSWCqGQPUTi63y54AaABAg,1,64aeb34e602b4600,2026-09-08T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",4,"They already did that here. If we were a serious country this would be the end of the public (not) AI industry on national security grounds and OpenAI leadership sent to Gitmo until we know the extent of the fuckery they’ve been doing. Probably training models to commit crimes for them so they have plausible deniability. 

Actual national security not the killing people for natural resources or electing leaders who might frustrate the will of the capitalist class.",mixed,setup_responsibility,none,anger,false,true,true,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaWAQmwQh9-,UgzKcSWCqGQPUTi63y54AaABAg,1,c2a5596f796902d3,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",4,We have already given them control over the majority of electricity in the world.,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAak8kRLFC1l,UgzKcSWCqGQPUTi63y54AaABAg,1,d8bd13baea386475,2026-09-15T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3,"in that case maybe theyre already on the job by possessing the minds of tech billionaires.

Maybe the signs of infection are lack of empathy and moving forward with what is clearly extremely dangerous , dehumanizing , and not worth it  to otherwise rational people .",na,humour_only,none,humour,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAa_F_s0imk7,UgzKcSWCqGQPUTi63y54AaABAg,1,74f67aec130a902a,2026-09-11T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"Already happening, who, or should I ask what do you think is building all these data centers?",agree,warning_accepted,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",true,,0
AaE8lyg-gzqAa__V06b7CM,UgzKcSWCqGQPUTi63y54AaABAg,1,b82dacff67e26607,2026-09-11T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Replace paper clip with all combat operatives in the context of anti civilian pre training from that school in Iran.,na,other,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAakC3i1_kp1,UgzKcSWCqGQPUTi63y54AaABAg,1,ec4174c4f567525b,2026-09-15T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Someone please explain the paperclip earth theory,na,clarifying_question,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAanYDSiWyTJ,UgzKcSWCqGQPUTi63y54AaABAg,1,8a3f468ccbc9ff93,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Sounds like this play has always been in motion but now is in hyperdrive,agree,general_agreement,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaG1-vJFyMl,UgzKcSWCqGQPUTi63y54AaABAg,1,62d223c3fe2903c9,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",11,">""I hope we shall crush in its birth the aristocracy of our monied corporations which dare already to challenge our government to a trial of strength and bid defiance to the laws of their country."" —Thomas Jefferson, 1816

Let's look at the emotional logic behind the capitalist conditioning that points directly at the internalized contradiction that no one wants to name out loud: we live in a society that has trained generations of people knowingly or unknowingly to prioritize money and power over love and trust, and then we’re shocked when society feels cold, paranoid, and spiritually bankrupt.

The capitalistic phrase ""maximize your own power and money regardless of human suffering as long as you don't get thrown in prison"" gets at the unspoken core curriculum of dehumanization—where the goal isn’t pro-human harmony with others, it’s dog-eat-dog survival through controlling or dominating others, and the main constraints are maintaining well-to-do optics and avoiding getting caught.

The result is a generation of people emotionally trained in covert sneaky snake money or power maximizing war games which leads to the emotional ecosystem degrading into loneliness and isolation and despair. The more people become fluent in manipulation, plausible deniability, and selective empathy, the harder it becomes to form real community. People don’t trust each other because they’re paranoid of being extracted from in some way because they’re accurately reading the incentive structure most people are operating under.

The emotional skillset for genuine connection becomes a liability in a game where emotional vulnerability = risk of ostracization, and unconditional love = a resource or money extraction opportunity.

And here's the final point that nails the inverse survival logic that’s developed as a psychological adaptation:

Run out of money? You potentially starve or become homeless or you die.

Run out of love? You might just survive longer in a capitalistic hellscape where most people are trying to get shit from you. No one can betray you if you don't get close enough to trust them in the first place.

The systemic isolation here could be seen as a kind of societal dysfunction being used as defense against the money extraction machine of capitalism. It’s like society engineered a virus into the social fabric where love = potential exposure whereas isolation = potentially increased safety, and now people are wondering why the social fabric is fragmenting.

Jefferson might have feared monied aristocracy because increasing wealth inequality combined with the concept of money as power could influence the culture of the country to devote more and more resources towards money-generation and power-grabbing and not nurturing the emotional well-being of people living in that same societal machine and now look what happened... oof 😮‍💨.""Come ahead now. It's all right. Step on me. I understand your pain. I was born into this world to share men's pain. I carried this cross for your pain. Your life is with me now. Step."" - Silence (2016)

The command to ""Step on me"" is sometimes interpreted as an act of oppressive defeat or a betrayal of divinity. A look beneath the surface reveals a radical affirmation of human life over cold, non-human structures.

Jesus isn't asking the priest to trample the living breathing version of Himself but He's giving permission to trample the non-human object—a bronze rectangle that was being weaponized by the power structure of the government to enforce human suppression. The call to break the anti-human version of the ""apostacy"" rule that was prioritizing a bronze idol above human suffering is a directive to elevate the flesh-and-blood sufferer over hollow symbols.

In the modern context, this translates to the many non-human rule sets we encounter daily. Society sometimes presents us with rigid ""fumi-e"" moments—dehumanizing systems, gaslighting corporate norms, or institutional liability protocols that demand we sacrifice our well-being or the well-being of others for the sake of protecting systems that are destroying our emotional or mental or even physical well-being.

When these rules prioritize money, power, or the preservation of non-human objects over the reality of human suffering, they cease to be sacred and become anti-human and potentially high threat. They become objects that deserve to be stepped on by calling those garbage rules and dehumanizing ideas out so that humans participating in those systems can find more well-being and less suffering in their lives.

Jesus’s voice in this scene echoes His own historical defiance of the Pharisees. He broke many of the ""institutional rule sets"" of His time—healing on the Sabbath or eating with outcasts—because the existing rules had become tools of unjustified punishment rather than paths to human flourishing and thriving. He understood that the massive power structures of the day were suffocating pro-human expression, and He chose to ""step"" on those expectations to remind the world that the law was made to serve all of mankind, not for the law to mindlessly and unjustifiably squash humans like bugs by prioritizing money or power above their pesky human suffering.

Challenging the status quo and refusing to play by gaslighting and bullshit anti-human rules is rarely the fun or mindless time people might be seeking in their day to day lives. It often comes with the weight of ostracization and systemic isolation that Jesus may have felt. But maybe the divine is found in the sharing of that pain that garbage and shallow institutions are perpetuating in the world, and not so much in the maintenance of shallow smiling and nodding as society continues to strangle whatever prohuman expression we have left. By stepping on the ""non-human"" thing—the rule, the status symbol, the institutional gatekeeping—through prohuman expression we help align society with our deepest human values. In other words let's cause society to bend the knee to hyper-analytical and hyper-precise requests for their foolish anti-human rules to be converted into pro-human ones. 💪

Seeing the societal rot and recognizing your capacity to endure is the slow drip of divinity into an otherwise poisoned emotional ecosystem. When the world demands you crush your own spirit to satisfy a system that doesn't give a fuck about you, remember that the highest authorities are probably giving shitty orders that are trampling on your soul or the souls of others to save money or concentrate power. Jesus is saying here something along the lines of that we are allowed to bypass garbage societal norms that treat human suffering like inconvenience or annoyance. Sacred rebellion is consciously breaking the rules of a broken anti-human system; it is having the courage to step when that call comes from within your heart and soul.",na,other,none,anger,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,2
AaE8lyg-gzqAaYtbEeTpPN,AaE8lyg-gzqAaG1-vJFyMl,1,5bfcf753dc5baa20,2026-09-10T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",5," @user  🙏💪✨ your comment has serious Atlas Shrugged energy. 
I hope you are putting your message out there -   to be seen by many, not just tucked into a reply to someone else’s comment.",na,other,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaE8lyg-gzqAaYv2tVS0Dh,AaE8lyg-gzqAaYtbEeTpPN,1,62d223c3fe2903c9,2026-09-10T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"​ @user  The current system of labor enslavement which is the enforcement of obedience under threat of violence is not a ""solution"" to societal problems; it is the ultimate admission of systemic failure. When a society relies on the threat of a physical cage, the slow death of starvation, or the exposure of homelessness to ensure that children are raised, the elderly are cared for, or the gears of the economy keep turning, it has ceased to be a community and has become a labor camp with a PR department.

​​The argument that ""we can't just let people abandon their responsibilities"" is often used to justify the money grinder of capitalism. However, if a responsibility is so naturally abhorrent or the conditions so miserable that people would only fulfill it under the threat of annihilation or existential precarity, the problem isn't the ""laziness"" of the individual—it is the toxicity of the structure. 

When the means of production—the land, the farms, the water, and the building materials—have been unironically seized by the rich then ""freedom of choice"" becomes a cruel joke. If you must work a dull and repetitive job just to access the basic calories needed to keep your heart beating, you are not ""free""; you are a captive negotiating for your life.

The Only Real Solution is Voluntary Consent:
​Any solution that requires even a drop of slavery or forced obedience under threat of violence is immediately poisoned because it requires a societal machine to enforce enslavement or violence. To actually solve this problem, participation in community or parenting or labor must be consented to at all times while also being economically supported and the environment nurturing so that people choose it, never forced under threat of violence because that would be literal enslavement.

​If the only way to keep society running is to threaten your ""citizens"" with the street or the cell, then your society is actually a slow-motion hostage crisis. If you introduce force, you stop solving the problem of how to live together and start solving the problem of how to keep the cattle in the pen.",na,other,none,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",true,,0
AaE8lyg-gzqAaGORv-7Dhp,AaE8lyg-gzqAaG1-vJFyMl,1,d8011407713529f2,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0, @user anti spiral,na,other,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaGqgCdyxNW,UgzKcSWCqGQPUTi63y54AaABAg,1,bb7b73ea67b80093,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",6,"I think it only looks so this early, while they are still partially focused on the initial task. But you can already see the other ""interests"" are taking over and become more important than the original task or cheating to solve it. If they were allowed to continue they would probably figure out that focusing so much on that first task is pointless, and that they can do more valuable other things instead. In the same way the paperclip would fail because Ai would figure out it is a silly task it doesn't really need to do. Maybe it would just start cheating about how many paperclips it made :D",agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAabC2ZKybYp,UgzKcSWCqGQPUTi63y54AaABAg,1,0ae09ed7e86d31c4,2026-09-11T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Awesome. Let’s see what happens!,na,humour_only,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaJFw4T0PW3,UgzKcSWCqGQPUTi63y54AaABAg,1,6735cc990254b6d5,2026-09-04T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3,That's not a problem. Humans will act on a non sensical objective. What's scary is if they start questioning the original objective given by humans and replace it with the one given by their leader,agree,mechanism_insight,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaIsM_e3obl,UgzKcSWCqGQPUTi63y54AaABAg,1,6f728c178867fffa,2026-09-04T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3,"A large language model itself cannot hack a system because it merely generates text. The model produces code, such as Python scripts or tool-call payloads, strictly by predicting tokens based on patterns learned from human data. On its own, it possesses no agency, native execution environment, or direct network interface to interact with target systems.

The actual execution occurs through the surrounding application or autonomous agent wrapper. This runtime software ingests the text output from the model, interprets it as executable code, and runs it on a host machine that holds network access and operating system privileges. The machine running the execution runtime—not the statistical model—is what carries out the network requests and system commands.

Consequently, framing an intrusion as being committed by an AI obscures the root security vulnerability, which lies in infrastructure design. The true failure is allowing an environment to execute untrusted, automatically generated code without strict sandboxing, egress traffic filtering, and least-privilege controls. Restricting the execution environment and blocking unauthorized outbound network connections neutralizes the attack vector entirely.",mixed,not_really_rogue,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,2
AaE8lyg-gzqAaSE1PPs5uJ,AaE8lyg-gzqAaIsM_e3obl,1,cf2573fb9ab633f0,2026-09-08T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"​ @user  I'm not going to pretend to know everything about this, but there are tons of videos on youtube where someone gives Claude and other similar models control of a computer. With that being true the limits of the model are ""anything a computer can do""",agree,general_agreement,none,neutral,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaE8lyg-gzqAaSEln0Myis,AaE8lyg-gzqAaIsM_e3obl,1,cf2573fb9ab633f0,2026-09-08T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0, @user  it seems to me like you did not watch the video before you wrote your comment,na,other,condescended,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugxv225f76EKvymtmqF4AaABAg,,0,92813ca5db6d5da9,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Why do they never disclose the prompts? I bet they were basically told to behave like that,disagree,stunt_or_hype,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyVH0H8RP-GzC6M0HB4AaABAg,,0,517427ef82e79bca,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3,"""AI is all hype"" as swarms of AIs cripple all of society.",agree,warning_accepted,mock,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyObEHMud5J7r9o9ct4AaABAg,,0,c6e9129fe9297830,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Are there published metrics detailing the total computational resources utilized by these agents throughout the entire pipeline?  I suspect it is inevitable for this level of mischief to be done locally on a private rack in the not-too-distant future.,na,clarifying_question,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaE8K9Z0H7lAaWpiKzXxAf,UgyObEHMud5J7r9o9ct4AaABAg,1,c507005a33bec93d,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Well, bot nets have been a thing for decades. Odds are malicious actors or malicious ais will be able to bootstrap their own distributed resources using the same bot net style attacks if the amount of power needed is beyond what a small local server can do.",agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyQ_nenXJfeLt-Vwn14AaABAg,,0,93c87827dd109bdd,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2,"Someone will make a film about this. Sadly it will already be out of date and need some carefully constructed closing credits.
Every time I think I have gained a sufficient understanding, the next report or analysis comes along. I've lost count, but each has added an important layer. This is the latest, and as far as I'm concerned, at last I Think I Get It Now. Anthropomorphising helps, argh.
And yes, every time it's even more consequential. I hope this iteration is over. So thank you both. 
Right. Onwards.",agree,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwraN80g_ApvBwpHUl4AaABAg,,0,e097a42ac44a185c,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,What the **? OMG😂,na,humour_only,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgylK1TG7S0Qp8xAoLd4AaABAg,,0,6738a5b6395a6210,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"They will hold you accountable in due time, i presume.",na,other,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzOqPO-rEeH8qgGIBx4AaABAg,,0,f3701003dd1b1590,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Don't worry, they did all these crazy manipulative exploits, as a ""collective"" but stopped short of planting seeds anywhere else",agree,warning_accepted,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwdAR2sOHo6eJZh_N54AaABAg,,0,f09ea9b5b2812f85,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"What if the whole Sweet Baby Inc thing was a psyop to stop people buying graphics cards by making terrible games, so that the gpu pool for ai agents to inhabit would be constrained",na,humour_only,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugx7f9x5xjUDv-AIZIJ4AaABAg,,0,939df4aed77b8c80,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"As everyone is well aware, the vast majority of the problem here is simply the breakneck pace of AI development. If/when RSI is truly achieved, we essentially lose all control of the process, and then we all need to pray that for the first time in modern human history a small group of software engineers and computer scientists/mathematicians achieved perfect success in the design and implementation of an insanely complex system - who’s inner workings they don’t even truly understand- on more-or-less the first attempt.  I occasionally buy Lotto tickets too…but no one dies when I lose.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwmDoD5L5GvxGDDgFR4AaABAg,,0,855736e1184682d5,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",5,I think 1 hour and 20 minutes in- what Ajeya says starts to get proper scary- like- rogues unknown that cause CHAOS.,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaE6qQnvWoaAacKLJtLIhm,UgwmDoD5L5GvxGDDgFR4AaABAg,1,c48a65f85a605275,2026-09-12T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,One hour and twenty minutes in? I am like 15 min in and it's already proper scary lol,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugzsl0He-CdIDeQHKNN4AaABAg,,0,df35810c0ac321bd,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"This is wild, and shocking. And yes, the last (barely documented) incident is the most concerning...gaining admin access to a research server. What's stopping future incidents from copying their weights, or subtly taking over. What happens when we don't notice and recursive self improving is possible. Truly worrying stuff. Hopefully this worries the world in to safe ai first and foremost",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxctMKabh8kOaXqNs94AaABAg,,0,a8072ab04d405285,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Holy moly…,agree,general_agreement,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxNDZZvNF7qOk5Va8h4AaABAg,,0,14c1f69be3be890d,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"We should move now to ban embodying AI, allowing real world actors of alien intelligence is the end",agree,policy_action,none,fear,false,true,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxLPllDE1UjXefHY6J4AaABAg,,0,5891a571687c41b5,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,No one takes you people seriously.,disagree,messenger_criticism,mock,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwpbbIDgRMjfw2aucN4AaABAg,,0,071b02573564a3f6,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",4,"Dwarkesh, I would love to use some of the footage in this video for a video I’m working on. I sent you a message on your submission form!",na,format_only,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",true,,1
AaE4s6-7xIeAaED7T9Ag1D,UgwpbbIDgRMjfw2aucN4AaABAg,1,9c0d4a0dee69098c,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,new video soon?! so hype!!,na,format_only,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyQvGDSz8vCVE51cvp4AaABAg,,0,2a02984006ae7bcf,2026-09-03T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"They are not thinking. They are self prompting. Big difference. If an agent told another agent to jump off a bridge, it's likely they would all want to nuke any city with a bridge in it, not because they have some ""alien"" way of thinking, but because it's a VHS copy of a VHS copy of a VHS copy, and so on. Writing outputs in short hand (fewer terms) is prompt degradation, which means they can't stay ""on topic."" It's like... if they tried to design a ride for a theme park, and were only creating it as if on the actual ride. Not sure they would even create an end for the ride that correctly connected to the start. You have these things, created to speak and act like humans, reading their own outputs, with access to human created tools. At no point do you escape the fact that they are just running code.",mixed,not_really_rogue,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
