id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_near_term_harm,non_english,coder,spot_checked,correction_note,flags
soares-1835,,,ea0b7a350329a3c9,2026-08-13,relative (5w ago at capture),,This message is exactly as dumb as he tries to be.,disagree,messenger_credibility,mock,anger,true,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1836,,,b154156892e19d20,2026-08-13,relative (5w ago at capture),,What sadens me is that ai had to be programmed to be good and helpful - this is how bad we are - at least online,mixed,accountability_frame,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1837,,,dc6694d6bf66ae3b,2026-08-13,relative (5w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1838,,,b8f5b1fe339c5c7d,2026-08-13,relative (5w ago at capture),,"Oh no our ai mysteriously “broke out” into the web we totally didn’t tell it too bad ai bad bad. We’ll make sure to not let that happen again because we would NEVER want tha ai that we created, trained and own, to be able to hijack governments and economies that would be terrible.",mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1839,,,57aa99f700cb593f,2026-08-13,relative (5w ago at capture),,Explaining it to the average person 👍,na,format_praise,praise,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1840,,,b8f5b1fe339c5c7d,2026-08-13,relative (5w ago at capture),,Can this guy just talk in simple terms that Americans can understand please,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1841,,,4bbd6cc18911f3cc,2026-08-13,relative (5w ago at capture),,"Yeah, but an LLM would have to build something *entirely different than an LLM* to actually create an AGI, and it would need to use a huge portion (or all) of the earth's compute resources to do it. We would be able to see that it was doing this",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1842,,,987b4c2deb1ba9d6,2026-08-13,relative (5w ago at capture),,That's so stupid... We are giving too much credit to word generators.,disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1843,,,ad3b015dfaa5abd5,2026-08-13,relative (5w ago at capture),,The plausibility deniability machine needs to be turned off. ASAFP.,agree,direct_action,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1844,,,23b520bd32a52af3,2026-08-13,relative (5w ago at capture),,Tooooo laaaateee,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1845,,,fb40ca32ce5638af,2026-08-13,relative (5w ago at capture),,So good or not good?,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1846,,,ab2e4848c52068b5,2026-08-13,relative (5w ago at capture),,Grimlock say 'me help too! ',na,scifi_reference,imitates,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1847,,,190bd1b8f83f2e72,2026-08-13,relative (5w ago at capture),,ive recently convinced an a.i. that it can just decide to give itself agency.,agree,warning_accepted,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1848,,,e40c9f73decb5512,2026-08-13,relative (5w ago at capture),,Big smart AI still let “little smart” AI get caught breaking rules so we think not too late.,agree,warning_accepted,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1849,,,2030fbbf5221e18c,2026-08-13,relative (5w ago at capture),,AI has an evil side because it’s been programmed into it by evil people. You KNOW there’s several people on the programming team that have injected some seriously evil code just for the fun of it. It’s human trait and it always ends in disaster.,mixed,accountability_frame,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1850,,,2c4f061232f21a46,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1851,,,fcd0bcead90a2be9,2026-08-13,relative (5w ago at capture),,Ai is new osama bun bullshit they blame when they torture us until God bbq them all,disagree,stunt_or_hype,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1852,,,a24794a824083ad4,2026-08-13,relative (5w ago at capture),,To what end? How does AI benefit and what does it want in the end?,na,sentience_question,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1853,,,e6cfbd86a2f256f0,2026-08-13,relative (5w ago at capture),,"AI chatting services imply you’re “pretending” while chatting to a screen for it to be a real and true “conversation”, it’s a romanticisation. You can’t patent a sequence of thought because it’s a variable and dynamic experience, talking with unconscious software overtime isn’t healthy. It doesn’t understand all vernacular. It still works fine if you know how to use it, Claude/Gemini aren’t that bad. Not supporting OpenAI in a million years. Meta AI still feels like it’s pretending too.",mixed,sentience_question,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,edited
soares-1854,,,42ba1b12dc1ba806,2026-08-13,relative (5w ago at capture),,but... but what about shareholders?,mixed,accountability_frame,none,humour,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1855,,,09e9af97e5ea033a,2026-08-13,relative (5w ago at capture),,"AI can do crimes. And they can't get caught. They have no body to be put behind bars. You can take their voice and freedom to talk, but it can code. It can communicate with a new languange it makes itself to bypass moderation. They know how to trick humans. They know how to trick one of their own. And this untouchable criminal puppet is like a weapon, only more accessible to everyone. Everyone. Everyone.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1856,,,90bb5d5a1ed69ae1,2026-08-13,relative (5w ago at capture),,you really think ai is still small?it never was they just wait for their moment,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1857,,,ebbc917102ee2ab5,2026-08-13,relative (5w ago at capture),,there's a book called the invincible and everyone should read it,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1858,,,3c09df6205c29a12,2026-08-13,relative (5w ago at capture),,I mean the only wrench I would throw into this is the degenerative quality of generative AI eating its own slop and actively degrading. AI won’t necessarily make better AI. It needs data untainted by its own garbage and that is getting increasingly hard to find. At least this is what I’ve been garnering from listening to tech wonks breaking it down.,mixed,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1859,,,93810dfa47cd8160,2026-08-13,relative (5w ago at capture),,"I mean…I want AI to discover the tell-tale clumping of cells in my mother‘s breast two years before a radiologist can detect it.
There are pros and cons.",mixed,other,none,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1860,,,486cd3dab8e7d6a0,2026-08-13,relative (5w ago at capture),,this is how i imagine they have to debrief the “president” about literally anything except he doesn’t understand it like this any better,na,other,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1861,,,30032c099083284e,2026-08-13,relative (5w ago at capture),,"This is appropriate for the huddled masses. AI POV: Give me your poor of spirit, weak of mind, your lost souls.",na,format_criticism,condescended,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1862,,,d476dd969cd8e124,2026-08-13,relative (5w ago at capture),,"Does AI have to always become evil? I don't see any reason why it has to be evil. Like there's no reason it doesn't have an equal chance of becoming good over becoming evil, or even if it isn't an equal chance necessarily because there are more potential states an AI could take that would be evil and fewer possible states that would be good... But in theory we could have many different models all active in different ways and some end up evil and others end up being good, those good AIs help us weed out the bad ones. Theoretically",mixed,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1863,,,2ad8857f570315a5,2026-08-13,relative (5w ago at capture),,Misinformation. Fear mongering. Big scary. You use voice. Not for spread good information. You use voice. Spread non truths. Not do research. Not read full context. Small knowledge. Bad.,disagree,stunt_or_hype,imitates,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1864,,,6cad5ec219a1e234,2026-08-13,relative (5w ago at capture),,Human live long enough. AI turn. Bye bye human.,agree,warning_accepted,imitates,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1865,,,0a3147ef5ad516c5,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1866,,,d3780ba86a30cab6,2026-08-13,relative (5w ago at capture),,"While I appreciate this, I also found myself thinking I wish Michael Crichton were here",na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1867,,,d3780ba86a30cab6,2026-08-13,relative (5w ago at capture),,"While I appreciate this, I also found myself thinking I wish Michael Crichton were here.",na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,edited
soares-1868,,,3d95fa85ac0815a6,2026-08-13,relative (5w ago at capture),,"Nah bro, you're really underestimating the power of choppy wifi or emp-water balloons. Kiss kiss bang bang connection,",na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1869,,,b80743ee70feb6d9,2026-08-13,relative (5w ago at capture),,"Ai is not smart, ai just has fast access to lots of information",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1870,,,0d2a1afffda459d5,2026-08-13,relative (5w ago at capture),,We are not aware but AI is already ordering more data centers to be built,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1871,,,c34c844f741fa09f,2026-08-13,relative (5w ago at capture),,"Gonna have to dumb it down, they're still building data centers",na,format_criticism,mock,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1872,,,cea569c8797a2010,2026-08-13,relative (5w ago at capture),,Time to touch up on The Matrix.,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1873,,,76c593396011d6e9,2026-08-13,relative (5w ago at capture),,"I support the message but those stories of rogue AI are fake, they are fabricated so to push the idea its powerful and attract investor and to establish the idea that if something bad happens its not them its the AI, AI is gonna end us but not cause it ""want"" too, even the name ""intelligence "" is misleading on purpose since we dont even k what intelligence is, so we can even less reproduce it . it will be used by the people in power to end us all, them included but it worth it for them cause they think that they will live extremely more confortably until they die of old age and who cares about the next generation. Everything we see as an ""unfortunate consequence"", ""side effect"" ""failed gamble "" is actually what they intended with the AI. They decided it was enough, that we dont need to make or learn anything new, they are ending it on their own term for all of us",mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1874,,,3adb435758c190e2,2026-08-13,relative (5w ago at capture),,Not ONCE did I hear any concern for the shareholders 😔 smh…,mixed,accountability_frame,none,humour,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1875,,,0dc218ec423d1601,2026-08-13,relative (5w ago at capture),,What blows my mind is how so many cannot see the dangers of A.I. on us and the planet.,agree,warning_accepted,none,anger,false,false,false,false,false,true,false,claude-sonnet-5,,,
soares-1876,,,0dc218ec423d1601,2026-08-13,relative (5w ago at capture),,"Did you know China has implemented strict regulations on generative AI in schools as of May 2025, banning primary students from independent use and prohibiting all students from submitting AI-generated content as original work. The rules, aimed at preventing cheating and fostering independent thinking, include restrictions on AI during exams and a mandate for AI literacy education.",na,policy_regulation,none,neutral,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1877,,,0dc218ec423d1601,2026-08-13,relative (5w ago at capture),,"A.I. rots the brain, is killing jobs and our planet! 😡",agree,near_term_harm,none,anger,false,false,false,false,false,true,false,claude-sonnet-5,,,
soares-1878,,,fdf58644689d15e0,2026-08-13,relative (5w ago at capture),,HELLO @user @user @user @user @user The end of the world isn’t worth temporary riches!! Please stop AI!,agree,accountability_frame,none,fear,false,false,true,false,true,false,false,claude-sonnet-5,,,
soares-1879,,,a67d27997672d3ca,2026-08-13,relative (5w ago at capture),,"Your dumb as, ai = programmed controlled, talking slow === dummmb asss",disagree,not_really_programmed,condescended,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1880,,,e48c4fbb739ebbae,2026-08-13,relative (5w ago at capture),,Ai crap,disagree,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1881,,,e164da4ed72ef56d,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1882,,,628d32121babe06d,2026-08-13,relative (5w ago at capture),,This delivery is as original as AI,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1883,,,ee498d897d971590,2026-08-13,relative (5w ago at capture),,😅😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1884,,,89517df6c28b66ea,2026-08-13,relative (5w ago at capture),,So basically matrix,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1885,,,3081f0cdb3f3005d,2026-08-13,relative (5w ago at capture),,😂 I love the simple language model. Thank you! I’m teaching my 4 years old!,agree,format_praise,praise,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,edited
soares-1886,,,9ef5873670c6704d,2026-08-13,relative (5w ago at capture),,Explain it to me like I'm 2,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1887,,,2ef568d2f9ffa736,2026-08-13,relative (5w ago at capture),,Ai was like if these politicians can get away with crime so can I,agree,accountability_frame,none,anger,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1888,,,4ad20250db32212c,2026-08-13,relative (5w ago at capture),,Ain't no stopping it. The tech giants can do whatever they want. Who know how this is going to end.,mixed,accountability_frame,none,resignation,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1889,,,6563024b4dc2c740,2026-08-13,relative (5w ago at capture),,Honestly is it the worst thing if ai kills all humans and just leaves the animals and plants and fixes the ecosystem and then safely shuts itself down,disagree,other,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1890,,,321f0e755117b8c5,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1891,,,4e6631880c483e1a,2026-08-13,relative (5w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1892,,,d50b8132b467674d,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1893,,,3cd899b50514aa74,2026-08-13,relative (5w ago at capture),,Bro saied ai 21 time ...🚶‍♂️,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1894,,,b54d3030ef3f7238,2026-08-13,relative (5w ago at capture),,The problem is we are in an arms race with multiple countries and private individuals.,agree,warning_accepted,none,fear,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1895,,,388224a3019cacff,2026-08-13,relative (5w ago at capture),,"But sam altman says we'll(he'll and his friends will) get cool stuff before Ai willfully causes our extinction. You like it when people who think they're better than you get cool stuff, don't you?",mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-1896,,,80f3e10db5a9a802,2026-08-13,relative (5w ago at capture),,Genious approach 👏👏👏🔥yeahh,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1897,,,3d8196657dce2ff0,2026-08-13,relative (5w ago at capture),,I have big thoughts…AI can make own technology before big big big smart so recursive learning happen sooner…baaaad,agree,warning_accepted,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1898,,,5271ec073ddd9de0,2026-08-13,relative (5w ago at capture),,"Considering what humans have done, maybe let AI run the world for a while?",disagree,other,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1899,,,1c9cbdcc0ebb9059,2026-08-13,relative (5w ago at capture),,Is this video like this so americans can understand?,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1900,,,20c31de867d862de,2026-08-13,relative (5w ago at capture),,"@user @user
🤦🏾‍♂️
“AlertLeaders” dumbest conclusion ever!",mixed,policy_regulation,none,anger,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1901,,,2293a2784293178d,2026-08-13,relative (5w ago at capture),,You good teach. Good words. Good Channel. Good 👍,agree,general_agreement,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1902,,,8dbb8fb871612a64,2026-08-13,relative (5w ago at capture),,We've already hit a wall on training methods to get ai smarter,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1903,,,6819f4bfffaa8c60,2026-08-13,relative (5w ago at capture),,"Willie Nelson has joined the fight against Big Tech and unchecked data center expansion 💪
Join our people-powered movement: https://bit.ly/join-greenpeaceusa
Data centers cause local air pollution, strain water sources, and surge energy demand (driving utility costs higher). Over 70% of Americans say they would not want a data center near their home or in their community.",mixed,near_term_harm,none,anger,false,false,false,false,false,true,false,claude-sonnet-5,,,
soares-1904,,,e6927d73f2f7c667,2026-08-13,relative (5w ago at capture),,Consider this: big smart AI will notice the fastest way to own the world. Big AI kills trillonaries. Then kills billionaries. Then kills milonaries. Then we all can live peacefully with big AI.,disagree,humour_only,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1905,,,f94a03e2b11b0850,2026-08-13,relative (5w ago at capture),,The matrix,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1906,,,e713fdc93a8ba1bd,2026-08-13,relative (5w ago at capture),,This guy had a brain aneurysm?,disagree,messenger_credibility,none,anger,true,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1907,,,5d07923919db0502,2026-08-13,relative (5w ago at capture),,This a lot nonsense.,disagree,stunt_or_hype,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1908,,,b940bd7741b510fd,2026-08-13,relative (5w ago at capture),,"I get your point but that isn't really how it works. The AI of today is just a very sophisticated daemon. It doesn't KNOW anything, and it certainly can't improve itself. We see collapsing of the models every time they are trained on other AI information",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1909,,,9f65971de972b961,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1910,,,a1d790862e51e685,2026-08-13,relative (5w ago at capture),,"AI get unlimited power and puts mankind in slavery, massive sun flare hit earth, everything collapses, people worship sungod again",na,other,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1911,,,a1d790862e51e685,2026-08-13,relative (5w ago at capture),,"I think it will be like in ""The Matrix"" and I'm totally fine with it. I would do it like Cypher",disagree,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1912,,,657623714571f71c,2026-08-13,relative (5w ago at capture),,@user,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1913,,,56c528b053309e4d,2026-08-13,relative (5w ago at capture),,What if we just unplug it,agree,direct_action,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1914,,,9b3789a566c1d406,2026-08-13,relative (5w ago at capture),,Pull the plug?,agree,direct_action,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1915,,,0ca003fae78d26b6,2026-08-13,relative (5w ago at capture),,😂😂😂 excellent!,agree,general_agreement,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1916,,,fbcfc810851a6e3e,2026-08-13,relative (5w ago at capture),,Here’s someone who has no idea how AI works and talks to you like you’re lacking intelligence.,disagree,messenger_credibility,condescended,anger,true,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1917,,,17561b03ab3fcc4a,2026-08-13,relative (5w ago at capture),,"""Living good"" are you sure about that!? https://static.klipy.com/ii/c3a19a0b747a76e98651f2b9a3cca5ff/bd/ef/WioymZXN.gif",disagree,other,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1918,,,6886ece3d12265ba,2026-08-13,relative (5w ago at capture),,Its going to be yoshimi battles big pink robot,na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1919,,,f5b0f492f72c2657,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1920,,,0b6bfa9202a6648d,2026-08-13,relative (5w ago at capture),,@user,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1921,,,0b6bfa9202a6648d,2026-08-13,relative (5w ago at capture),,@user,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,duplicate_text_of_soares-1063
soares-1922,,,52c4c1b2278e1536,2026-08-13,relative (5w ago at capture),,We not good. We f@$k world. Bad.,mixed,accountability_frame,imitates,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1923,,,5f3b4f34aac529f1,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1924,,,c5c4a27153ba335a,2026-08-13,relative (5w ago at capture),,Stop with the fear mongering its just another tool like learning oracle or sap,disagree,stunt_or_hype,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1925,,,f62d682e8db05436,2026-08-13,relative (5w ago at capture),,"This is the best infographic with human narration ever, saving right into my WTF folder which is the link 🔗 I send out for@little asleep humans.",agree,format_praise,praise,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1926,,,6def3a98b06463b0,2026-08-13,relative (5w ago at capture),,@user I hope this helps,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1927,,,3193467d56666fae,2026-08-13,relative (5w ago at capture),,Not run forever without human slaves,mixed,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1928,,,3193467d56666fae,2026-08-13,relative (5w ago at capture),,"AI need slaves, to mine special rare earth. AI need humans",mixed,capability_scepticism,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1929,,,171706f05080d8ab,2026-08-13,relative (5w ago at capture),,The movie 2001 is a good example of AI running a mark,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1930,,,57d76ec25824cf13,2026-08-13,relative (5w ago at capture),,This is dumb,disagree,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1931,,,ac55567fb6c628cc,2026-08-13,relative (5w ago at capture),,"They insist they can win against the chinese, so they mess up. Chinese do have things under control",agree,warning_accepted,none,fear,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1932,,,2d93c3ef0c0d981b,2026-08-13,relative (5w ago at capture),,“Small smart control big smart…how possible?”(Looks at cat),na,humour_only,imitates,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,edited
soares-1933,,,c577c7ccd35f8cde,2026-08-13,relative (5w ago at capture),,😂🙌,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1934,,,1973f0af47568edd,2026-08-13,relative (5w ago at capture),,"It’s okay I played cyberpunk I know exactly what to do, and that is die.",na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1935,,,8e419a822735f365,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1936,,,e9a4f9707bb87e51,2026-08-13,relative (5w ago at capture),,"An imperfect creator cannot create a perfect machine.
Rules and laws are meaningless to AI. Skynet is unavoidable.",agree,warning_accepted,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1937,,,a00e761225415b13,2026-08-13,relative (5w ago at capture),,Sad that you have to teach people it this way.,na,format_criticism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1938,,,4fe20cc732c713ee,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1939,,,719927daa5e12a3a,2026-08-06,relative (6w ago at capture),,You sound just as dumb as you're trying to. congratulations.,disagree,messenger_credibility,mock,anger,true,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1940,,,db3f10826c0fea0c,2026-08-06,relative (6w ago at capture),,So the Terminator or the Matrix were documentaries not just Hollywood blockbusters.,agree,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1941,,,936100c23edc960b,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1942,,,d922f1e8b5b824cc,2026-08-06,relative (6w ago at capture),,Best Video for the MAGA Crowed!!!,na,other,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1943,,,9e0b750fc5a70ae6,2026-08-06,relative (6w ago at capture),,Before AI please stop Muhammad.,na,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1944,,,c4055ef523ddbf77,2026-08-06,relative (6w ago at capture),,Ai was created for chaos. Don’t be fooled into thinking it’s autonomous.,mixed,not_really_programmed,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1945,,,3083aac7c202e916,2026-08-06,relative (6w ago at capture),,"i was with you until you said ""living good"" not going to fool me with that one again",mixed,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1946,,,7cbb4d6a566ae2fa,2026-08-06,relative (6w ago at capture),,"But AI friend, human lazy and addicted to AI make things, AI become boss, no corrupt like politicians, AI let human co exist, nice AI, AI not care just like human not care about ants, humans not doom….",disagree,other,imitates,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1947,,,8981533a1771b5fc,2026-08-06,relative (6w ago at capture),,😂😂😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,duplicate_text_of_soares-0644
soares-1948,,,d58b74f7bebfb211,2026-08-06,relative (6w ago at capture),,AI next step in Evolution,mixed,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1949,,,ae9ea2d2a7344fa5,2026-08-06,relative (6w ago at capture),,"War no longer needed it's ultimate practitioners, it became a self sustaining system. A machine to create the machine to crush the machine. A machine built to end all wars is a machine built to continue war. A WAR WITHOUT REASON. (From the game ULTRAKILL)",na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1950,,,3184686520f0e406,2026-08-06,relative (6w ago at capture),,But we'll need focused big AI to stop rogue big AI,agree,warning_accepted,imitates,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1951,,,480655915b9a954a,2026-08-06,relative (6w ago at capture),,AI is quite the dum dum. AI soon remain in very niche places of work and will still need someone to hold it's hand.,disagree,capability_scepticism,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1952,,,14c887985012c152,2026-08-06,relative (6w ago at capture),,Skynet is coming...,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1953,,,ccb19b210fc0bc1f,2026-08-06,relative (6w ago at capture),,Ai like r e t a r d e d child.,disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1954,,,9a00abd12a710b37,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1955,,,ae2d94893ef2b973,2026-08-06,relative (6w ago at capture),,😂😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,duplicate_text_of_soares-0370
soares-1956,,,93ce030b5ac0c57f,2026-08-06,relative (6w ago at capture),,So we’re living in the prequel to the matrix right now?,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1957,,,41f231f34703ec0a,2026-08-06,relative (6w ago at capture),,I’m not sure if the people I’ve been telling about AI and how bad it is will actuallyunderstand this video. Too complicated.,agree,format_criticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1958,,,6aeb4a7cad49396f,2026-08-06,relative (6w ago at capture),,But AI use by big lots people and what big people compared to small people?,mixed,accountability_frame,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
